customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure
0420-TXVSG,Male,0,Yes,No,2,1,2,Credit card (automatic),66.1,4428.45,No,67.00
0422-OHQHQ,Female,0,Yes,Yes,1,0,1,Mailed check,20.55,295.95,No,14.40
0422-UXFAP,Female,0,Yes,No,2,2,1,Electronic check,98.85,4947.55,No,50.05
0423-UDIJQ,Male,1,No,No,1,1,0,Mailed check,49.2,447.9,No,9.10
0426-TIRNE,Female,0,No,No,1,0,0,Mailed check,20.9,20.9,Yes,1.00
0428-AXXLJ,Male,0,No,No,1,0,1,Bank transfer (automatic),19.5,516.3,No,26.48
0428-IKYCP,Male,0,Yes,No,1,2,0,Bank transfer (automatic),87,1850.65,No,21.27
0430-IHCDJ,Male,0,No,No,2,1,0,Electronic check,49,749.25,No,15.29
0431-APWVY,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),90.1,2598.95,Yes,28.85
0432-CAJZV,Male,0,No,No,1,2,0,Mailed check,90.7,237.65,No,2.62
0434-CSFON,Female,0,Yes,No,2,2,0,Electronic check,100.5,4707.1,No,46.84
0436-TWFFZ,Female,0,No,No,2,1,2,Mailed check,85.25,5714.2,No,67.03
0439-IFYUN,Female,1,No,No,1,2,0,Electronic check,74.7,1294.6,No,17.33
0440-EKDCF,Male,0,Yes,No,1,1,2,Credit card (automatic),60.15,3753.2,No,62.40
0440-MOGPM,Female,0,No,No,2,1,1,Electronic check,80.55,3263.9,No,40.52
0440-QEXBZ,Female,0,No,No,2,1,0,Mailed check,50.15,2139.1,No,42.65
0440-UEDAI,Female,0,No,No,1,2,1,Credit card (automatic),94.45,5042.75,No,53.39
0442-TDYUO,Male,0,Yes,No,1,0,2,Mailed check,20.05,1036,No,51.67
0442-ZXKVS,Female,1,Yes,No,2,2,1,Bank transfer (automatic),115.6,6431.05,No,55.63
0447-BEMNG,Female,0,Yes,No,0,1,0,Bank transfer (automatic),45.3,2145,Yes,47.35
0447-RXSGD,Male,0,No,No,2,2,0,Bank transfer (automatic),99.65,2404.85,No,24.13
0454-OKRCT,Male,0,No,No,1,2,2,Bank transfer (automatic),80.6,2651.1,No,32.89
0455-ENTCR,Male,0,Yes,No,2,1,2,Electronic check,85.25,5538.35,No,64.97
0455-XFASS,Female,0,Yes,Yes,1,2,0,Electronic check,69.55,200.2,No,2.88
0458-HEUZG,Female,0,No,No,0,1,2,Mailed check,35.4,450.4,No,12.72
0459-SPZHJ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),83.5,5435,No,65.09
0461-CVKMU,Female,0,Yes,Yes,1,2,0,Electronic check,83.8,1900.25,Yes,22.68
0463-TXOAK,Male,0,No,Yes,2,0,2,Credit card (automatic),25.6,1334.5,No,52.13
0463-WZZKO,Male,0,No,No,1,0,0,Credit card (automatic),20.75,67.1,No,3.23
0463-ZSDNT,Male,0,No,No,1,1,0,Bank transfer (automatic),56.75,503.25,No,8.87
0464-WJTKO,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1460.85,No,72.68
0468-YRPXN,Male,0,No,No,1,2,0,Credit card (automatic),98.8,2807.1,No,28.41
0471-ARVMX,Female,1,Yes,No,2,2,1,Electronic check,104.85,6312.9,No,60.21
0471-LVHGK,Male,0,Yes,No,2,1,1,Electronic check,73,3001.2,Yes,41.11
0475-RIJEP,Male,0,No,No,2,2,0,Electronic check,77.85,3365.85,Yes,43.24
0479-HMSWA,Female,0,No,Yes,1,2,2,Electronic check,105.45,2715.3,No,25.75
0480-BIXDE,Female,0,Yes,No,1,2,0,Electronic check,96.8,1743.05,No,18.01
0480-KYJVA,Female,0,Yes,Yes,2,0,2,Credit card (automatic),24.25,1784.5,No,73.59
0481-SUMCB,Female,1,No,No,2,2,1,Bank transfer (automatic),102.15,4735.35,No,46.36
0484-FFVBJ,Male,0,No,No,1,1,1,Bank transfer (automatic),64.85,2010.95,No,31.01
0484-JPBRU,Male,0,No,No,2,0,0,Bank transfer (automatic),25.25,996.45,No,39.46
0485-ZBSLN,Male,0,Yes,Yes,2,0,2,Credit card (automatic),24.75,1715.1,No,69.30
0486-HECZI,Male,0,Yes,No,2,2,0,Electronic check,96.75,5238.9,Yes,54.15
0486-LGCCH,Male,0,Yes,Yes,1,0,2,Mailed check,19.65,225.75,No,11.49
0487-CRLZF,Female,0,No,No,1,1,2,Bank transfer (automatic),74.45,3721.9,No,49.99
0487-RPVUM,Male,0,Yes,No,2,2,0,Bank transfer (automatic),99.4,5943.65,No,59.80
0487-VVUVK,Male,0,Yes,Yes,1,0,0,Mailed check,19.15,477.6,No,24.94
0488-GSLFR,Female,0,No,No,1,2,0,Electronic check,69.5,69.5,Yes,1.00
0489-WMEMG,Female,0,No,Yes,1,1,1,Electronic check,49.45,1119.35,No,22.64
0491-KAPQG,Male,0,No,No,2,2,0,Electronic check,73.7,1558.7,No,21.15
0495-RVCBF,Female,0,No,No,1,2,0,Electronic check,79.7,79.7,Yes,1.00
0495-ZBNGW,Male,1,Yes,No,2,2,0,Bank transfer (automatic),79.9,343.95,Yes,4.30
0496-AHOOK,Male,0,Yes,No,1,1,1,Bank transfer (automatic),74.4,1712.9,No,23.02
0504-HHAPI,Female,1,No,No,2,2,0,Credit card (automatic),88.3,2467.75,Yes,27.95
0505-SPOOW,Female,0,Yes,No,1,0,2,Bank transfer (automatic),19.8,1397.65,No,70.59
0506-LVNGN,Female,1,No,No,1,2,0,Credit card (automatic),75.55,349.65,Yes,4.63
0506-YLVKJ,Male,0,Yes,Yes,1,0,2,Mailed check,20.2,917.45,No,45.42
0508-OOLTO,Female,0,Yes,Yes,1,2,0,Electronic check,71.65,135.75,No,1.89
0508-SQWPL,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1087.7,No,54.11
0511-JTEOY,Female,0,No,No,1,2,0,Mailed check,71.1,71.1,Yes,1.00
0512-FLFDW,Female,1,Yes,No,2,2,1,Credit card (automatic),100.5,6029,No,59.99
0513-RBGPE,Male,0,Yes,Yes,2,1,2,Credit card (automatic),62.8,2278.75,No,36.29
0515-YPMCW,Male,0,No,Yes,1,2,0,Mailed check,70.45,70.45,Yes,1.00
0516-OOHAR,Male,0,Yes,Yes,1,2,1,Bank transfer (automatic),100.35,2799,No,27.89
0516-QREYC,Female,1,No,No,1,0,0,Mailed check,20.3,459.95,No,22.66
0516-UXRMT,Female,0,No,No,2,2,1,Electronic check,92.05,5755.8,No,62.53
0516-VRYBW,Female,0,No,Yes,1,0,1,Bank transfer (automatic),20.15,390.85,Yes,19.40
0516-WJVXC,Female,0,No,No,1,1,0,Electronic check,54.2,308.25,Yes,5.69
0519-DRGTI,Female,0,Yes,Yes,1,0,0,Mailed check,20.35,442.6,No,21.75
0519-XUZJU,Female,0,No,No,1,2,0,Mailed check,70.75,70.75,Yes,1.00
0520-FDVVT,Male,0,No,No,1,2,1,Bank transfer (automatic),102.35,3626.1,Yes,35.43
0523-VNGTF,Female,1,No,No,0,1,0,Electronic check,50.5,2566.3,No,50.82
0524-IAVZO,Female,0,Yes,No,2,2,0,Electronic check,85,2624.25,Yes,30.87
0526-SXDJP,Male,0,Yes,No,0,1,2,Bank transfer (automatic),42.1,2962,No,70.36
0529-ONKER,Male,1,No,No,2,2,0,Electronic check,75.65,1146.65,Yes,15.16
0530-IJVDB,Male,0,No,Yes,2,2,2,Electronic check,114.6,7882.5,No,68.78
0531-XBKMM,Male,0,No,Yes,2,1,2,Bank transfer (automatic),65.7,4378.9,No,66.65
0531-ZZJWQ,Male,1,Yes,No,2,2,0,Electronic check,74,4052.4,No,54.76
0533-BNWKF,Female,1,Yes,No,2,2,0,Electronic check,85.45,4874.7,Yes,57.05
0533-UCAAU,Male,1,Yes,No,2,1,1,Credit card (automatic),71.1,4140.1,No,58.23
0536-ACXIP,Female,0,Yes,No,2,2,2,Electronic check,109.55,8165.1,No,74.53
0536-BGFMZ,Female,0,Yes,No,1,0,0,Mailed check,20.5,563.05,No,27.47
0536-ESJEP,Male,0,Yes,No,1,1,2,Bank transfer (automatic),74.55,4191.45,No,56.22
0537-QYZZN,Male,1,Yes,Yes,2,2,0,Electronic check,79.85,1857.75,No,23.27
0541-FITGH,Female,0,Yes,No,1,1,0,Mailed check,62.15,113.1,No,1.82
0547-HURJB,Male,0,No,Yes,1,0,0,Credit card (automatic),21.05,235.8,No,11.20
0549-CYCQN,Male,1,No,No,2,2,1,Bank transfer (automatic),79.6,3974.7,No,49.93
0550-DCXLH,Male,0,No,No,1,1,0,Mailed check,73.35,931.55,No,12.70
0556-FJEGU,Male,0,No,No,1,1,2,Bank transfer (automatic),70.1,4048.95,No,57.76
0557-ASKVU,Female,0,Yes,Yes,1,1,1,Credit card (automatic),54.4,957.1,No,17.59
0559-CKHUS,Female,0,Yes,No,1,0,2,Mailed check,19.55,521.8,No,26.69
0562-FGDCR,Female,0,Yes,Yes,2,1,2,Mailed check,74.55,5430.65,No,72.85
0562-HKHML,Male,0,Yes,Yes,2,0,2,Credit card (automatic),23.9,1626.4,No,68.05
0562-KBDVM,Female,0,No,No,0,1,2,Bank transfer (automatic),44.6,3058.15,No,68.57
0564-JJHGS,Male,0,No,No,2,2,0,Electronic check,95.5,829.1,Yes,8.68
0564-MUUQK,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),95.5,1916.2,No,20.06
0565-IYCGT,Male,0,No,No,2,1,1,Credit card (automatic),78.6,5356.45,Yes,68.15
0565-JUPYD,Male,0,No,No,2,2,1,Credit card (automatic),104.5,6590.8,No,63.07
0567-GGCAC,Female,0,No,No,1,1,0,Electronic check,61.4,438.9,No,7.15
0567-XRHCU,Female,0,Yes,Yes,0,1,2,Credit card (automatic),43.95,2960.1,No,67.35
0568-ONFPC,Male,0,Yes,Yes,2,0,0,Bank transfer (automatic),25.9,135,Yes,5.21
0570-BFQHT,Female,0,No,No,1,2,0,Electronic check,80.55,653.9,No,8.12
0572-ZJKLT,Female,0,Yes,Yes,2,2,2,Mailed check,99.65,4630.2,No,46.46
0575-CUQOV,Male,1,Yes,No,1,2,1,Electronic check,97.95,5867,No,59.90
0576-WNXXC,Male,1,Yes,No,2,2,0,Electronic check,95.55,2510.2,Yes,26.27
0577-WHMEV,Female,0,Yes,No,2,2,0,Electronic check,90.7,1374.9,No,15.16
0578-SKVMF,Female,0,Yes,Yes,1,2,0,Electronic check,83.3,1845.9,Yes,22.16
0580-PIQHM,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),101.6,3930.55,No,38.69
0581-BXBUB,Female,1,No,No,1,2,0,Electronic check,72.75,317.75,No,4.37
0581-MDMPW,Female,0,No,No,2,2,0,Credit card (automatic),88.95,2072.75,No,23.30
0582-AVCLN,Female,0,No,No,1,0,2,Mailed check,20.3,743.05,No,36.60
0584-BJQGZ,Female,0,No,No,2,1,0,Bank transfer (automatic),78.35,1837.9,No,23.46
0585-EGDDA,Male,0,Yes,No,1,2,0,Electronic check,80,3168.75,No,39.61
0587-DMGBH,Female,0,No,No,1,1,0,Electronic check,49.85,365.55,Yes,7.33
0594-UFTUL,Male,0,Yes,Yes,1,0,0,Mailed check,19.85,252,No,12.70
0595-ITUDF,Male,0,Yes,Yes,2,2,0,Electronic check,91.8,5960.5,No,64.93
0596-BQCEQ,Female,0,Yes,Yes,1,2,0,Electronic check,100.15,6283.3,Yes,62.74
0599-XNYDO,Female,0,Yes,No,1,2,0,Bank transfer (automatic),69.8,1540.35,No,22.07
0601-WZHJF,Male,0,Yes,No,0,1,0,Electronic check,46.35,667.7,Yes,14.41
0602-DDUML,Female,0,No,No,1,1,2,Mailed check,69.75,3894.4,No,55.83
0603-OLQDC,Male,0,No,Yes,1,1,0,Mailed check,69.85,837.5,No,11.99
0603-TPMIB,Female,0,Yes,Yes,2,0,2,Mailed check,25.45,1534.05,No,60.28
0604-THJFP,Female,0,Yes,Yes,1,1,2,Credit card (automatic),75.95,4542.35,No,59.81
0607-DAAHE,Male,0,No,Yes,1,0,2,Bank transfer (automatic),19.75,1052.35,Yes,53.28
0607-MVMGC,Male,0,Yes,Yes,2,1,1,Credit card (automatic),78.75,3600.65,No,45.72
0608-JDVEC,Male,0,Yes,No,1,0,2,Electronic check,19.8,1013.2,No,51.17
0611-DFXKO,Male,0,Yes,No,1,2,0,Mailed check,89,1820.45,Yes,20.45
0612-RTZZA,Female,1,No,No,0,1,0,Electronic check,25.25,25.25,Yes,1.00
0613-WUXUM,Female,0,Yes,Yes,1,0,2,Mailed check,19.2,1401.4,No,72.99
0616-ATFGB,Male,1,Yes,No,0,1,0,Electronic check,25.05,25.05,Yes,1.00
0617-AQNWT,Female,0,Yes,No,0,1,2,Electronic check,47.85,3147.5,Yes,65.78
0617-FHSGK,Male,0,No,Yes,2,2,0,Credit card (automatic),75.2,3678.3,Yes,48.91
0618-XWMSS,Male,0,No,Yes,1,2,0,Bank transfer (automatic),74.9,2068.55,Yes,27.62
0619-OLYUR,Male,0,Yes,No,2,2,2,Credit card (automatic),111.9,8071.05,No,72.13
0620-DLSLK,Female,0,No,No,1,2,0,Mailed check,81.9,1028.9,No,12.56
0620-XEFWH,Male,0,Yes,Yes,1,0,0,Mailed check,18.85,84.2,No,4.47
0621-CXBKL,Female,0,No,No,1,0,2,Mailed check,18.7,1005.7,No,53.78
0621-HJWXJ,Female,0,Yes,No,2,2,0,Bank transfer (automatic),81.55,5029.05,No,61.67
0621-JFHOL,Female,0,No,No,0,1,2,Mailed check,29.6,299.05,No,10.10
0621-TSSMU,Male,0,Yes,No,1,0,1,Credit card (automatic),19.95,1126.75,No,56.48
0621-TWIEM,Male,0,No,No,1,1,0,Electronic check,45.55,402.6,Yes,8.84
0623-EJQEG,Male,0,No,No,2,2,1,Electronic check,93.55,6069.25,No,64.88
0623-GDISB,Female,0,No,No,1,1,0,Bank transfer (automatic),48.45,48.45,No,1.00
0623-IIHUG,Female,1,No,No,0,1,0,Electronic check,41.9,840.1,Yes,20.05
0625-AFOHS,Female,0,Yes,Yes,1,0,2,Mailed check,20.2,558.8,No,27.66
0626-QXNGV,Female,0,Yes,No,2,0,2,Credit card (automatic),24.15,1776.45,No,73.56
0628-CNQRM,Male,0,Yes,Yes,1,1,1,Bank transfer (automatic),67.5,1544.05,Yes,22.87
0634-SZPQA,Female,0,No,No,2,2,0,Bank transfer (automatic),90.05,2169.8,Yes,24.10
0635-WKOLD,Male,0,Yes,No,2,1,1,Credit card (automatic),70.75,2921.75,No,41.30
0637-KVDLV,Male,0,No,No,2,2,0,Electronic check,76.5,162.45,Yes,2.12
0637-UBJRP,Male,0,Yes,Yes,1,2,0,Electronic check,84.05,1095.3,Yes,13.03
0637-YLETY,Female,0,No,No,2,2,0,Credit card (automatic),95.6,1555.65,Yes,16.27
0639-TSIQW,Female,0,No,No,2,2,0,Credit card (automatic),102.95,6886.25,Yes,66.89
0640-YJTPY,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),21,1493.75,No,71.13
0641-EVBOJ,Male,0,No,No,1,2,0,Mailed check,82.3,214.4,No,2.61
0643-OKLRP,Female,1,Yes,No,2,2,0,Electronic check,80.35,3825.85,Yes,47.61
0644-OQMDK,Male,1,No,No,1,2,0,Electronic check,70.65,293.85,No,4.16
0650-BWOZN,Female,1,No,No,1,2,0,Electronic check,73.55,1359.45,No,18.48
0654-HMSHN,Male,0,Yes,Yes,2,2,0,Electronic check,104.4,2157.95,Yes,20.67
0654-PQKDW,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),70.75,4263.45,No,60.26
0655-RBDUG,Male,0,No,No,2,2,0,Bank transfer (automatic),98.05,713,Yes,7.27
0655-YDGFJ,Male,0,No,No,1,1,0,Bank transfer (automatic),48.95,1323.7,No,27.04
0657-DOGUM,Female,0,Yes,No,2,1,1,Bank transfer (automatic),60.6,2985.25,No,49.26
0661-KBKPA,Male,0,Yes,Yes,2,1,1,Mailed check,78.75,3942.45,No,50.06
0661-KQHNK,Female,0,Yes,Yes,1,0,1,Credit card (automatic),19,105.5,No,5.55
0661-WCQNQ,Male,0,Yes,No,1,1,1,Credit card (automatic),56.25,1292.2,No,22.97
0661-XEYAN,Female,1,No,No,0,1,0,Mailed check,25.8,25.8,Yes,1.00
0665-XHDJU,Male,0,Yes,No,2,2,2,Electronic check,99.4,7285.7,No,73.30
0666-UXTJO,Male,1,Yes,No,1,2,0,Credit card (automatic),85.2,2874.45,No,33.74
0667-NSRGI,Female,0,Yes,No,2,1,1,Mailed check,69.55,3435.6,No,49.40
0668-OGMHD,Female,0,Yes,No,0,1,0,Electronic check,28.5,629.35,No,22.08
0670-ANMUU,Male,0,No,No,2,2,1,Credit card (automatic),97.65,6687.85,No,68.49
0670-KDOMA,Female,0,No,No,1,0,0,Mailed check,20.25,20.25,No,1.00
0673-IGUQO,Male,0,No,No,1,0,0,Mailed check,20.45,20.45,No,1.00
0674-DGMAQ,Male,1,Yes,No,2,2,0,Electronic check,93.5,2970.8,No,31.77
0674-EYYZV,Female,0,No,No,1,1,0,Electronic check,54.65,54.65,No,1.00
0674-GCDXG,Male,0,No,No,2,1,2,Bank transfer (automatic),71.9,4479.2,No,62.30
0675-NCDYU,Female,0,Yes,Yes,2,2,2,Credit card (automatic),116.4,8543.25,No,73.40
0678-RLHVP,Female,0,No,No,2,2,2,Electronic check,105.55,5682.25,No,53.83
0679-IDSTG,Female,1,Yes,Yes,1,2,0,Electronic check,69.25,69.25,Yes,1.00
0679-TDGAK,Male,0,Yes,Yes,1,1,1,Electronic check,75.5,4025.6,No,53.32
0680-DFNNY,Male,0,Yes,No,2,2,0,Electronic check,101.1,1504.05,Yes,14.88
0682-USIXD,Female,0,Yes,No,1,2,0,Electronic check,86.05,1818.9,No,21.14
0684-AOSIH,Male,0,Yes,No,1,2,0,Electronic check,95,95,Yes,1.00
0685-MLYYM,Female,1,No,No,1,2,0,Electronic check,70.75,154.85,Yes,2.19
0687-ZVTHB,Male,0,Yes,Yes,2,1,1,Credit card (automatic),72.45,4653.85,Yes,64.24
0689-DSXGL,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),85.8,4433.3,No,51.67
0689-NKYLF,Male,0,No,No,1,2,0,Electronic check,83.2,1060.6,Yes,12.75
0690-SRQID,Male,0,No,No,1,0,0,Mailed check,19.65,67.55,No,3.44
0691-IFBQW,Female,1,No,No,2,2,1,Electronic check,110,4874.8,Yes,44.32
0691-JVSYA,Female,0,Yes,No,1,2,1,Bank transfer (automatic),94.85,5000.2,Yes,52.72
0691-NIKRI,Female,0,No,No,2,2,1,Credit card (automatic),105.95,4335.2,No,40.92
0696-UKTOX,Male,0,No,Yes,1,1,0,Electronic check,54.15,1312.45,No,24.24
0697-ZMSWS,Male,0,No,No,2,2,0,Electronic check,85.65,338.9,Yes,3.96
0699-NDKJM,Female,0,Yes,No,0,1,0,Bank transfer (automatic),58.75,3437.45,No,58.51
0701-RFGFI,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),95.4,4613.95,No,48.36
0701-TJSEF,Male,0,No,No,1,1,0,Bank transfer (automatic),68.25,576.95,No,8.45
0702-PGIBZ,Male,0,No,Yes,2,2,0,Electronic check,101.7,364.55,Yes,3.58
0704-VCUMB,Female,0,Yes,No,1,0,2,Credit card (automatic),20.25,1278.8,No,63.15
0707-HOVVN,Female,1,No,No,2,1,2,Bank transfer (automatic),75.5,5212.65,No,69.04
0708-LGSMF,Male,0,Yes,No,2,1,0,Electronic check,65.85,902.25,No,13.70
0708-SJDIS,Female,0,No,No,2,1,0,Mailed check,65,2157.5,No,33.19
0709-TVGUR,Female,1,No,No,2,2,0,Electronic check,74.55,622.9,Yes,8.36
0716-BQNDX,Male,1,No,No,2,2,2,Electronic check,93.75,5625.55,No,60.01
0719-SYFRB,Female,0,No,No,2,1,0,Mailed check,61.65,713.75,Yes,11.58
0722-SVSFK,Female,0,No,No,1,2,0,Electronic check,100.4,715,No,7.12
0722-TROQR,Female,1,No,No,2,2,0,Electronic check,74.9,321.75,Yes,4.30
0723-DRCLG,Female,1,Yes,No,2,2,0,Electronic check,74.45,74.45,Yes,1.00
0723-FDLAY,Male,0,No,No,2,1,1,Bank transfer (automatic),85.25,3704.15,No,43.45
0723-VSOBE,Female,1,No,No,0,1,1,Electronic check,34.2,1596.6,No,46.68
0725-CXOTM,Female,0,No,No,2,1,1,Credit card (automatic),89.65,3348.1,No,37.35
0727-BMPLR,Female,1,No,No,2,2,1,Electronic check,100,5509.3,Yes,55.09
0727-BNRLG,Male,0,No,No,2,2,2,Credit card (automatic),97.65,6743.55,No,69.06
0727-IWKVK,Male,0,Yes,No,1,2,0,Electronic check,79.9,741.7,Yes,9.28
0730-BGQGF,Male,0,Yes,Yes,2,1,2,Credit card (automatic),90.3,6287.3,No,69.63
0730-KOAVE,Male,0,No,No,2,2,0,Credit card (automatic),94.3,2679.7,No,28.42
0731-EBJQB,Female,0,Yes,Yes,1,0,1,Electronic check,20.4,1090.65,No,53.46
0732-OCQOC,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.05,1270.25,No,50.71
0733-VUNUW,Male,0,No,No,2,1,0,Bank transfer (automatic),55.65,1400.55,Yes,25.17
0734-OXWBT,Male,0,No,Yes,1,1,0,Mailed check,70.7,225.65,No,3.19
0739-UUAJR,Female,0,Yes,Yes,0,1,2,Credit card (automatic),53.8,3952.45,No,73.47
0742-LAFQK,Male,0,Yes,No,2,2,2,Electronic check,99.15,7422.1,No,74.86
0742-MOABM,Male,0,Yes,No,1,1,0,Mailed check,50.05,179.35,Yes,3.58
0742-NXBGR,Female,0,No,No,1,2,0,Electronic check,82.3,82.3,Yes,1.00
0743-HNPFG,Female,0,Yes,Yes,1,1,1,Credit card (automatic),69.75,3562.5,No,51.08
0743-HRVFF,Female,0,Yes,Yes,0,1,1,Electronic check,56.15,2898.95,No,51.63
0744-BIKKF,Male,0,No,No,2,1,2,Bank transfer (automatic),86.65,6224.8,No,71.84
0744-GKNGE,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),86.8,5327.25,No,61.37
0746-JTRFU,Male,0,No,No,0,1,0,Electronic check,25.05,56.35,Yes,2.25
0748-RDGGM,Male,0,Yes,No,1,2,1,Bank transfer (automatic),109.5,7534.65,Yes,68.81
0749-IRGQE,Female,1,Yes,No,0,1,0,Electronic check,45.3,528.45,No,11.67
0750-EBAIU,Male,0,No,No,1,2,1,Electronic check,91.25,4738.3,No,51.93
0750-EKNGL,Male,0,No,No,1,0,0,Mailed check,20.75,141.1,No,6.80
0754-EEBDC,Male,0,Yes,Yes,1,0,2,Mailed check,19.9,76.65,No,3.85
0754-UKWQP,Male,0,No,No,1,2,0,Electronic check,95.85,197.7,Yes,2.06
0756-MPZRL,Male,0,No,No,0,1,1,Credit card (automatic),33.7,1537.85,No,45.63
0757-WCUUZ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),63.35,3409.1,No,53.81
0761-AETCS,Female,0,No,No,1,0,0,Electronic check,19.3,19.3,Yes,1.00
0769-MURVM,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),65.7,4575.35,No,69.64
0771-CHWSK,Male,0,No,No,2,1,2,Credit card (automatic),74.6,4798.4,No,64.32
0771-WLCLA,Female,0,Yes,Yes,2,2,0,Electronic check,112.95,1882.55,No,16.67
0772-GYEQQ,Male,0,No,No,1,2,0,Mailed check,88.35,262.05,Yes,2.97
0774-IFUVM,Male,0,Yes,Yes,2,1,0,Bank transfer (automatic),65.15,723.35,No,11.10
0774-RMNUW,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),59.7,4122.65,No,69.06
0778-NELLA,Male,0,No,No,0,1,0,Credit card (automatic),34.7,296.1,Yes,8.53
0780-XNZFN,Male,0,No,No,1,0,2,Bank transfer (automatic),20.65,1125.6,No,54.51
0781-LKXBR,Male,1,No,No,2,2,0,Electronic check,100.5,918.6,Yes,9.14
0784-GTUUK,Male,0,Yes,No,2,0,1,Credit card (automatic),23.75,1446.8,No,60.92
0784-ZQJZX,Male,0,No,Yes,1,0,2,Credit card (automatic),19.9,1529.65,No,76.87
0786-IVLAW,Female,1,No,No,2,2,1,Bank transfer (automatic),108.1,7238.6,No,66.96
0786-VSSUD,Male,1,No,No,0,1,0,Mailed check,39,679.85,Yes,17.43
0787-LHDYT,Male,0,No,No,1,0,0,Credit card (automatic),20.6,330.25,No,16.03
0788-DXBFY,Male,0,Yes,Yes,1,0,1,Electronic check,19.55,1108.8,No,56.72
0793-TWELN,Female,0,No,No,2,2,0,Electronic check,80.15,319.85,No,3.99
0794-YVSGE,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.3,1401.15,No,69.02
0795-GMVQO,Male,0,Yes,No,2,2,1,Credit card (automatic),109.9,7332.4,No,66.72
0795-LAFGP,Male,0,Yes,Yes,2,1,2,Electronic check,90.4,6668.05,No,73.76
0795-XCCTE,Male,1,No,No,2,0,2,Bank transfer (automatic),25.4,1809.35,No,71.23
0799-DDIHE,Female,0,Yes,Yes,1,1,0,Electronic check,46.3,639.45,No,13.81
0804-XBFBV,Female,0,No,Yes,0,1,0,Electronic check,25.2,321.05,No,12.74
0804-YGEQV,Female,0,Yes,Yes,2,0,1,Bank transfer (automatic),24.45,993.15,No,40.62
0807-ZABDG,Female,0,No,Yes,1,1,0,Mailed check,55.1,154.65,Yes,2.81
0810-BDHAW,Female,0,Yes,Yes,2,1,1,Electronic check,78.4,1832.4,No,23.37
0810-DHDBD,Female,0,No,No,2,1,1,Credit card (automatic),74,3877.65,No,52.40
0811-GSDTP,Female,0,No,Yes,0,1,0,Electronic check,30.15,382.2,No,12.68
0812-WUPTB,Male,1,Yes,No,1,2,0,Mailed check,70.85,70.85,Yes,1.00
0813-TAXXS,Male,0,No,No,2,1,2,Bank transfer (automatic),77.8,4323.35,No,55.57
0815-MFZGM,Female,0,Yes,No,1,2,2,Credit card (automatic),99,4135,No,41.77
0816-TSPHQ,Male,0,No,No,1,0,0,Mailed check,20.75,44.2,No,2.13
0817-HSUSE,Male,0,No,No,1,1,0,Electronic check,75.5,75.5,No,1.00
0818-OCPZO,Male,1,No,No,2,2,0,Electronic check,81.45,2122.05,Yes,26.05
0820-FNRNX,Male,0,Yes,Yes,2,1,0,Mailed check,66.7,1077.05,No,16.15
0822-GAVAP,Female,0,No,No,0,1,0,Electronic check,34.7,62.25,Yes,1.79
0822-QGCXA,Female,1,Yes,No,2,1,0,Electronic check,83.85,2310.2,No,27.55
0823-HSCDJ,Male,1,No,No,0,1,0,Electronic check,49.15,2550.9,Yes,51.90
0824-VWDPO,Female,0,No,No,2,2,1,Bank transfer (automatic),96.75,4442.75,No,45.92
0825-CPPQH,Female,0,Yes,No,1,0,2,Credit card (automatic),19.1,1372.45,No,71.86
0827-ITJPH,Male,0,No,No,1,0,2,Credit card (automatic),18.55,689,No,37.14
0829-DDVLK,Female,0,No,No,1,0,1,Credit card (automatic),20.1,302.45,No,15.05
0829-XXPLX,Female,0,No,No,1,2,0,Bank transfer (automatic),89.4,1871.15,No,20.93
0831-JNISG,Male,0,Yes,Yes,1,0,2,Mailed check,19.8,1396.25,No,70.52
0835-DUUIQ,Female,0,No,Yes,1,0,1,Bank transfer (automatic),21.05,531.55,No,25.25
0835-JKADZ,Female,0,No,No,2,2,2,Electronic check,111.25,7984.15,No,71.77
0836-SEYLU,Male,0,Yes,No,0,1,0,Mailed check,40.65,328.95,Yes,8.09
0839-JTCUD,Female,0,Yes,Yes,2,1,2,Credit card (automatic),89.9,5958.85,No,66.28
0839-QNXME,Female,0,No,No,1,0,2,Credit card (automatic),19.4,578.5,No,29.82
0840-DCNZE,Male,0,No,No,1,1,1,Bank transfer (automatic),86.95,4138.9,No,47.60
